Title 1,Title 2,Similarity Score,annotation_label,word_count_Title1,word_count_Title2
analysis of the environmental effects of the clean heating policy in northern china,unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,52.0,0,13,13
analysis of the environmental effects of the clean heating policy in northern china,construction of a reflective quality of life index for gauteng province in south africa,34.0,0,13,14
analysis of the environmental effects of the clean heating policy in northern china,the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,39.0,0,13,13
analysis of the environmental effects of the clean heating policy in northern china,improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,43.0,0,13,14
analysis of the environmental effects of the clean heating policy in northern china,beyond obama's red lines: the syrian arab army and chemical warfare,54.0,0,13,11
analysis of the environmental effects of the clean heating policy in northern china,"the recreational value of beaches in the nelson mandela bay area, south africa",31.0,0,13,13
analysis of the environmental effects of the clean heating policy in northern china,what do prosecutors maximize? evidence from the careers of u.s. attorneys,46.0,0,13,11
analysis of the environmental effects of the clean heating policy in northern china,on the tacit collusion equilibria of a dynamic duopoly investment game,35.0,0,13,11
analysis of the environmental effects of the clean heating policy in northern china,role of digital economy and technology adoption for financial inclusion in india,35.0,0,13,12
analysis of the environmental effects of the clean heating policy in northern china,"epa eyes broad review of state, regional clean water permit programs",45.0,0,13,11
analysis of the environmental effects of the clean heating policy in northern china,"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",52.0,0,13,14
